id,d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23
vacancy_1685,-2.120556,7.329107,-6.562803,0.024711,-2.547275,-2.317832,8.507980,-1.346934,-8.447875,1.151861,2.261298,-2.501150,5.687939,-0.375631,-1.664639,7.557505,-2.323884,4.461603,2.161847,0.948854,8.559248,8.846382,-10.251096,1.616867
vacancy_1686,-8.014568,8.872473,-3.417850,6.724724,-1.707577,-3.532072,6.923536,-3.860300,0.551550,8.932556,9.019290,2.547225,7.349999,6.547396,-6.789734,-8.031391,0.641298,3.795322,7.902698,-8.667992,-4.449154,2.749380,3.762750,0.105364
vacancy_1687,-8.452128,-8.289369,9.316447,2.525530,-6.485040,2.873912,-6.487503,-4.686089,1.583566,-3.483654,-3.148101,3.027310,-2.063589,3.458772,3.815809,-5.179798,-0.149362,2.896886,1.501846,-1.046706,9.426384,7.947683,-0.000639,7.998520
vacancy_1688,9.230694,7.855869,-6.416868,9.429063,-1.763963,9.714071,-5.724669,-2.781398,9.860732,-7.111155,-0.734255,-1.064721,6.303301,-7.462343,-7.410376,-0.891377,5.217025,-6.826280,2.363572,-1.353525,4.847400,-2.000095,-4.982868,0.128304
vacancy_1689,9.362973,7.313183,-6.416339,9.881858,-0.632159,9.001253,-5.832186,-4.072240,8.419854,-7.095973,2.507230,-2.658301,7.533605,-8.481931,-7.200685,0.739957,6.474308,-8.241735,3.073162,-1.634273,3.788556,-0.885922,-3.463923,0.344118
vacancy_1690,5.113335,4.358051,2.201974,9.396801,-4.662321,-6.124738,5.945781,-6.508794,4.718441,1.949358,-1.928883,-2.564015,0.814315,7.821937,-6.405021,0.550307,-5.187231,-8.239814,-9.441773,-7.861559,-3.815539,4.440729,-7.743760,7.048725
vacancy_1691,-7.574022,-9.507323,9.364656,1.988471,-7.448778,3.811694,-6.917102,-6.301126,0.791653,-3.538328,-3.156220,4.489488,-2.092229,4.769444,3.149765,-6.806480,-1.171639,3.362949,1.849487,-2.000955,9.606635,7.618449,0.311495,8.161827
vacancy_1692,9.513566,6.317112,-6.143393,9.597444,-0.711421,8.533933,-5.215205,-3.312161,9.729587,-6.818690,1.015975,-2.554439,7.694334,-7.438802,-7.129252,-1.106469,5.017441,-8.343324,2.175989,-2.155868,4.287186,-0.427949,-5.071914,0.319813
vacancy_1693,4.778636,4.394690,2.198033,9.233738,-3.503913,-5.468044,6.570439,-7.653607,3.988230,0.996102,-1.652087,-2.629163,0.037109,8.148966,-6.108648,1.332355,-5.013000,-8.575496,-10.461809,-8.601472,-2.520967,3.493785,-9.378916,6.967801
vacancy_1694,9.785914,6.940974,-5.848494,9.747038,-2.268191,9.835214,-6.055914,-3.218990,9.651830,-7.230794,0.402552,-2.928968,7.626231,-9.096145,-8.093643,-0.956580,5.667550,-6.618623,2.552752,-2.581226,5.619168,-1.223449,-5.177815,1.089980
vacancy_1695,10.207368,7.034106,-4.237738,9.708557,-2.501945,8.981606,-5.328980,-2.435092,9.568153,-6.652477,0.515317,-1.422981,6.659194,-8.971752,-7.000542,0.195139,5.056844,-8.117050,1.971524,-0.990640,4.602085,-0.675639,-4.182257,-1.202232
vacancy_1696,4.751105,5.491123,2.497157,7.711927,-5.463686,-6.487230,6.386412,-6.521104,4.076096,0.684054,-1.512621,-2.791086,2.434137,8.183458,-5.045087,-0.202350,-5.006126,-8.941837,-8.878250,-7.520032,-3.545603,5.030945,-7.930796,6.071410
vacancy_1697,-6.748474,9.300820,-4.118991,5.785056,-2.328678,-2.806159,6.973905,-3.394838,0.177264,8.114192,9.444904,1.257549,8.750375,7.559000,-6.906634,-8.592887,-0.069480,3.375016,7.875265,-9.243357,-5.438284,2.793899,5.027873,-1.744342
vacancy_1698,8.962050,6.629354,-6.143918,10.472970,-0.645011,8.551102,-4.958969,-4.624622,8.220487,-7.162901,1.309631,-2.702950,8.257322,-7.647330,-7.402063,-0.219241,4.522453,-7.312917,2.610160,-1.507801,4.722683,-1.187602,-5.370439,0.370910
vacancy_1699,-7.646808,-0.776338,5.241728,-8.213106,-7.316493,2.077367,0.572069,0.189594,5.494441,3.464340,1.376948,2.926722,-6.593965,-7.080360,7.766022,-1.094077,1.591590,-5.259109,-2.438308,-4.024262,-5.255738,-9.204436,5.673940,7.349017
vacancy_1700,10.584160,6.076645,-4.650699,10.660528,-2.400711,9.288833,-5.956903,-4.176095,9.163531,-8.808866,0.159071,-3.072683,7.911625,-8.792187,-7.643689,-0.008047,5.106460,-6.449284,2.916647,-1.281488,4.660450,-0.761463,-4.515401,-0.258717
vacancy_1701,9.470309,7.806010,7.925476,-7.560452,0.352341,7.061128,1.505263,-6.993791,0.669495,7.580815,8.996977,-7.293879,0.357210,-3.320990,-4.460859,1.514424,-7.261248,7.853904,6.202404,-2.871652,-7.283555,-4.596281,1.145887,5.804395
vacancy_1702,10.088175,7.456725,-5.501089,9.834275,-2.386567,8.975796,-5.731195,-4.751465,9.013677,-6.640580,-0.556632,-2.401821,8.330522,-8.075816,-7.224403,-0.496021,6.011079,-6.975554,2.290956,-1.377585,5.716640,-0.690527,-4.786718,1.218807
vacancy_1703,-7.920668,8.965265,-2.949180,6.302168,-2.268425,-1.946171,5.631866,-3.293412,1.343400,9.225898,11.193499,1.360347,8.538157,7.488576,-7.386584,-9.280369,0.007093,2.737825,7.052135,-8.108436,-5.064626,3.585885,4.944699,0.589675
vacancy_1704,4.323913,4.432077,2.019722,9.730740,-4.623736,-6.036436,6.064150,-7.404236,2.433152,2.050482,-1.679719,-1.225808,0.650428,8.289893,-5.797622,0.787741,-5.971857,-7.659189,-10.085562,-7.982831,-3.560971,5.165028,-7.235585,6.948347
vacancy_1705,9.411131,7.308027,-4.965249,9.607567,-1.659077,8.208230,-6.277177,-3.470935,9.984250,-8.694450,0.301903,-4.114531,6.047946,-7.247205,-8.638618,-0.419278,5.670018,-7.077990,1.648938,-1.457555,4.238690,-0.720070,-4.563086,1.344751
vacancy_1706,-8.129496,-0.523720,4.420926,-8.546206,-7.740101,0.848499,-0.910333,-0.943750,5.523856,3.531929,0.807926,2.565168,-7.822575,-7.742296,8.752130,-0.371167,2.131471,-4.496480,-1.884779,-4.341813,-5.492157,-9.645594,6.209645,7.824932
vacancy_1707,-7.187862,-2.254291,4.544972,-8.320334,-8.036002,1.571644,-0.834824,-0.270008,5.494326,3.568899,0.188536,1.785150,-6.726049,-7.709352,8.683742,-0.494239,2.191236,-5.713608,-1.436276,-4.377919,-5.207525,-9.483469,6.185819,7.773097
vacancy_1708,6.536419,5.234428,1.118675,8.880890,-5.216756,-5.774643,6.672425,-6.446911,3.749240,2.879177,-1.905355,-2.433242,0.534524,7.634261,-6.275209,0.497525,-5.768539,-7.632988,-8.699756,-8.247209,-4.181784,4.168842,-8.335917,6.495785
vacancy_1709,-6.538313,7.705776,-2.970674,4.370710,-2.865434,-3.365449,6.474006,-2.210199,-0.128517,6.940581,9.166708,2.149610,7.771177,7.407494,-6.286400,-8.552075,0.423834,3.262419,5.738895,-8.111693,-4.939932,2.348759,3.548296,-0.482391
vacancy_1710,5.091009,4.413057,1.973399,8.568011,-4.943290,-6.116244,6.122646,-7.095385,3.447283,1.401405,-2.402440,-1.641715,0.145709,7.851951,-5.897032,0.641426,-6.223218,-7.697114,-11.027971,-7.727975,-3.711669,3.948261,-7.729589,5.888888
vacancy_1711,7.647827,7.942625,7.310456,-8.381691,-1.242628,5.782558,1.927800,-6.773526,1.595834,7.925289,9.441761,-8.576999,0.216376,-3.207767,-5.186263,1.690789,-6.345901,7.061698,4.906321,-2.541116,-6.460343,-3.992009,1.277810,7.078333
vacancy_1712,8.908320,6.578253,-6.228573,9.572593,-2.273517,8.590906,-4.741727,-3.327022,9.131830,-6.574912,0.053555,-3.159005,6.178101,-7.827223,-7.330328,0.193666,4.000127,-7.710977,2.031261,-2.561028,4.245463,-1.491787,-4.340332,1.097784
vacancy_1713,5.517959,-4.879287,3.892779,2.897045,-1.269702,2.775016,-6.949289,6.543387,-9.737423,-5.017885,0.530028,-6.520529,-6.271358,5.463430,0.334169,-7.650723,1.603674,3.695218,-5.491425,7.717679,-9.135775,-2.029386,1.463359,7.935990
vacancy_1714,-7.271060,-8.336500,7.741226,2.986215,-8.285851,2.407739,-7.244428,-5.182990,1.487657,-4.371756,-2.825677,3.508232,-1.868025,4.075186,3.359127,-6.084181,-0.175049,3.032473,2.140350,-0.893337,11.000063,7.119298,0.475176,7.739034
vacancy_1715,9.289565,7.037011,-6.286097,10.189957,-2.047265,8.672478,-5.592539,-3.168358,9.144273,-8.747126,0.384528,-1.831238,7.388436,-9.196276,-7.738679,0.276509,4.794760,-6.644035,1.805801,-1.319022,4.176352,-0.571350,-5.123533,1.339283
vacancy_1716,-1.707759,8.123963,-7.878918,-1.119134,-1.703343,-2.444668,8.584658,-1.210592,-7.272175,2.620200,1.573585,-3.589069,6.937126,-0.552906,-1.222918,8.600202,-2.046076,6.451778,1.914232,0.585149,10.195108,8.397729,-9.936606,1.844257
vacancy_1717,5.610363,-3.510838,4.391263,2.532732,-1.602326,1.493207,-7.179352,6.169360,-9.046940,-4.634475,2.034397,-6.368570,-6.284666,5.432893,-0.146043,-7.603837,-0.423807,4.193309,-5.613708,7.053836,-9.204997,-1.562231,1.244555,8.081815
vacancy_1718,8.891302,7.554770,7.978554,-7.572522,-0.685318,7.204549,2.157006,-6.977488,2.314410,8.587280,9.481766,-7.947064,0.356546,-3.051842,-5.116488,1.955285,-7.178147,8.337493,5.856020,-2.667618,-7.723440,-5.179017,1.949786,6.233539
vacancy_1719,-1.608174,8.027223,-7.922907,-0.775664,-2.291530,-2.078238,7.737831,-2.427823,-7.874172,2.336026,2.444231,-2.088236,5.686892,-0.233832,-1.819476,8.717579,-2.157942,6.134429,2.627147,0.419120,9.477419,8.934725,-9.893428,1.693617
vacancy_1720,9.246497,6.567940,-5.838055,9.532781,-1.895766,8.782702,-5.368830,-3.300541,7.971270,-6.288750,0.226630,-2.342341,7.646957,-8.629335,-7.767783,0.309521,4.883228,-8.745522,2.132546,-1.356454,3.141887,-0.375985,-5.421319,-0.064477
vacancy_1721,3.876452,5.349263,2.205336,9.440884,-3.940549,-5.206583,6.172459,-6.757812,3.236811,1.130700,-2.087201,-0.407565,0.560844,8.490519,-5.833382,1.381416,-5.434264,-7.909227,-9.941296,-8.132245,-4.055808,3.776453,-7.895382,6.047603
vacancy_1722,-6.976869,9.362077,-3.099077,6.303034,-2.394566,-2.743124,6.941993,-5.534126,0.454372,8.247933,8.862523,2.050759,7.348292,8.380253,-6.791938,-9.071608,0.309562,3.964194,8.065935,-8.916619,-4.647651,1.182776,4.397774,0.633284
vacancy_1723,9.053697,6.361154,9.293219,-9.638421,-0.503787,6.050521,2.033864,-5.276332,2.400288,7.818304,8.195985,-7.484996,-0.142285,-2.645189,-3.859721,1.037953,-7.566361,8.029507,5.766756,-2.896574,-7.389258,-5.456978,1.646405,5.547029
vacancy_1724,9.309464,6.451551,7.519536,-7.769679,0.070192,7.047323,1.990170,-6.106100,1.031471,9.229737,8.689577,-8.612263,-0.429675,-4.273669,-3.509799,2.455120,-6.641906,8.214379,6.186743,-2.837917,-6.418277,-5.278951,1.486239,5.904982
vacancy_1725,10.176803,7.363491,-6.095090,9.942970,-1.340750,9.304774,-5.509667,-3.257170,9.139020,-6.620583,0.600625,-3.116420,6.523243,-7.748351,-7.912722,-0.514812,3.903229,-6.835904,2.305314,-2.476981,4.953476,-1.561438,-4.114103,0.603562
vacancy_1726,9.167512,7.961149,-5.724796,8.404717,-1.741374,8.928604,-6.099159,-2.995494,9.497990,-7.927713,0.524635,-2.607734,7.128234,-10.073140,-8.332178,0.382448,3.798635,-7.080365,2.223684,-0.338919,3.981235,-1.750970,-5.183704,0.322550
vacancy_1727,-6.926375,9.747512,-2.835918,7.376298,-1.762571,-2.686354,5.890581,-3.789321,0.592272,7.772957,9.526083,3.170889,7.527961,7.561152,-7.310586,-9.177999,-0.283116,3.949134,7.530046,-8.141202,-5.586805,2.437852,4.529895,0.362881
vacancy_1728,9.801793,7.328499,8.088848,-7.060638,-0.759621,7.349071,2.521822,-6.086842,0.550839,8.151848,9.805029,-7.331017,-0.781949,-3.469681,-5.256527,2.081413,-6.574538,7.478746,5.438325,-2.588037,-6.519867,-4.642462,2.406974,5.326870
vacancy_1729,-8.072467,-8.759967,8.862834,1.723699,-6.950865,2.929545,-6.542265,-6.888560,2.415976,-3.225903,-3.524817,4.065709,-1.534902,4.641366,3.557358,-6.608459,-1.002701,3.717708,1.239832,0.193649,9.804687,5.810206,-1.683425,7.996248
vacancy_1730,-2.702022,6.975470,-7.389237,-0.900147,-3.063876,-0.671222,7.796972,-1.648043,-8.310703,1.825315,1.277589,-3.189370,6.682887,-0.318781,-1.268118,7.210615,-0.992710,5.198261,3.012903,-0.766291,9.570376,9.576648,-9.961438,3.148711
vacancy_1731,-7.515400,-8.536655,9.338737,2.664190,-6.974330,4.078942,-6.981735,-6.958221,0.486402,-3.238919,-2.261212,3.637122,-2.050464,4.951555,1.840843,-4.019810,-0.600933,2.346660,2.562900,-0.705496,9.729888,7.080167,0.380415,7.488736
vacancy_1732,-8.601315,8.127506,-2.596467,5.430874,-2.807222,-2.449314,5.211388,-4.420241,1.344918,8.193331,10.649137,2.764270,7.952827,7.508861,-6.824951,-9.154218,-0.010152,3.307688,8.798525,-8.094442,-5.395295,2.880255,4.292764,-0.755787
vacancy_1733,4.405955,3.845051,1.841512,7.483292,-4.494460,-7.031551,5.323314,-7.012256,5.017548,1.570170,-2.336426,-1.035742,1.567779,8.398659,-6.491974,0.418168,-5.524584,-6.811618,-9.678993,-7.109058,-4.836210,4.516932,-7.920920,6.340241
vacancy_1734,-2.010792,7.617764,-8.174757,-1.510602,-2.980151,-1.034645,8.397360,-1.720767,-7.341265,2.186501,2.272150,-2.337226,6.005461,-1.445628,-1.819048,9.224571,-2.448836,4.539809,2.947829,0.914356,9.569039,7.682476,-9.985586,2.492146
vacancy_1735,5.332525,4.711179,1.118425,8.864881,-5.441593,-4.876216,5.990306,-6.106478,3.989896,1.756354,-1.414555,-3.073519,0.905133,7.181882,-5.212786,0.512595,-5.331397,-8.220131,-10.543199,-6.948515,-3.459238,4.796212,-7.391733,5.727622
vacancy_1736,7.970580,8.650329,7.825068,-7.495916,-0.963025,7.374603,1.198756,-6.160350,2.890918,7.676204,9.256740,-7.533735,-0.598247,-2.749742,-4.551919,1.991716,-7.123020,8.748765,5.908950,-2.789723,-7.054845,-4.014306,1.765316,5.770025
vacancy_1737,10.800383,7.487499,-5.765861,10.059456,-1.748666,8.600623,-5.082123,-3.613417,8.425623,-7.428528,1.097941,-2.441171,6.643721,-8.827253,-8.274508,0.764262,5.214298,-6.243358,2.127856,-2.430190,5.204563,-1.002934,-4.794254,0.564822
vacancy_1738,6.212590,-2.963946,4.212124,3.666064,-2.687741,2.215867,-7.574915,5.271488,-9.178280,-4.075840,1.178460,-6.346572,-6.845454,4.491071,-0.002523,-7.180479,0.423540,4.711549,-5.488362,6.270342,-9.953208,-0.162469,2.238314,8.295593
vacancy_1739,-6.929823,-0.142974,3.861967,-7.637269,-7.213273,0.642215,-0.671663,-0.475087,5.796596,3.093935,-0.066906,1.956901,-6.859263,-8.666401,8.437653,-0.746624,3.872983,-6.601204,-1.610744,-4.774947,-4.887346,-8.892593,6.399489,8.330103
vacancy_1740,-7.355562,9.086080,-3.692746,5.253786,-1.473685,-2.695193,6.890948,-5.374757,1.275908,8.168411,10.461108,2.232547,8.158634,6.939016,-7.421016,-7.388252,1.027491,3.344872,8.092961,-8.646275,-4.486782,2.200214,4.856963,-0.492865
vacancy_1741,9.173478,8.105672,8.664050,-8.053252,-0.446427,6.950744,1.108861,-6.152398,0.286884,7.592397,9.227452,-8.055095,-0.754254,-3.397057,-4.981245,1.293740,-7.611405,7.464660,5.037946,-3.137199,-6.642740,-5.721505,2.165563,5.447138
vacancy_1742,-7.330165,-8.691186,8.391726,2.927682,-6.328765,2.949906,-6.521066,-6.175525,1.981422,-5.305974,-3.736976,4.464955,0.220557,5.686501,3.098572,-5.297804,-1.701066,3.238706,1.314736,-0.942884,9.390506,6.975102,-0.608008,7.940794
vacancy_1743,5.803576,-3.544023,4.609803,3.057761,-1.302413,1.998452,-6.375250,6.436175,-9.788931,-4.789375,1.336859,-6.604424,-6.752654,4.781849,-0.301822,-7.274982,0.766948,5.684634,-6.525806,7.517650,-9.283427,-2.156249,2.515361,8.415367
vacancy_1744,-7.730429,-0.568325,5.039025,-7.170956,-9.112473,0.354859,-0.839785,0.213256,5.517276,2.939223,0.047383,2.663377,-6.863673,-9.147764,7.412632,-0.659793,2.954586,-4.870683,-1.542978,-3.759496,-6.112391,-9.276994,5.714086,7.676281
vacancy_1745,8.900853,7.206860,-6.500309,9.764756,-2.119908,7.877163,-4.768670,-4.735213,10.055301,-6.809931,0.323530,-2.734983,8.148764,-8.366224,-7.985682,0.101921,4.558087,-7.925025,1.586728,-2.206524,4.480825,-0.754400,-5.328992,-0.076070
vacancy_1746,7.675001,7.810332,7.141901,-8.524142,-1.013750,6.853863,2.641826,-6.521518,0.908278,7.455541,8.523860,-7.312282,1.250504,-4.107501,-4.708048,2.301206,-6.910519,8.837814,6.255335,-3.150290,-6.360515,-4.384443,2.950891,4.933588
vacancy_1747,-1.499082,8.357659,-7.937168,-2.532490,-3.094203,-1.874536,7.431112,-2.101034,-7.979098,2.656695,2.012783,-1.547322,7.179017,-1.672506,-1.628579,7.628354,-2.153367,6.070183,2.858964,0.332802,9.354711,8.921630,-8.763748,3.927020
vacancy_1748,-7.666653,-8.526779,8.242050,2.810757,-6.979773,2.886117,-7.824988,-6.365616,1.203509,-3.879552,-4.289800,4.596496,-1.149415,4.264992,3.259601,-6.217701,-1.037605,3.679367,2.034875,-0.833325,8.726705,7.141763,-0.494953,8.529615
vacancy_1749,-6.903573,-9.129325,9.491784,2.046116,-6.553609,2.485960,-7.232414,-6.437454,1.420890,-2.955716,-4.098388,2.901158,-1.633689,4.353555,4.142540,-5.608056,-1.203317,3.780342,0.956108,0.165291,10.792478,7.517939,-0.579074,7.846756
vacancy_1750,-7.907505,-9.604421,8.090644,3.780147,-7.144794,4.451774,-7.003716,-4.544928,1.041574,-3.304804,-2.521212,5.036978,-1.627630,4.634683,4.013391,-6.135746,-0.033916,3.136769,2.660414,-0.873007,9.083338,6.985294,-0.268695,7.529031
vacancy_1751,8.598017,8.110401,7.543284,-8.078607,0.589352,7.040964,3.052971,-5.425813,1.684735,8.023088,9.224717,-6.409900,0.341901,-4.846719,-5.133011,1.959524,-6.797044,8.082846,5.276697,-2.797461,-7.486561,-5.204722,2.599779,5.703022
vacancy_1752,-8.742209,-0.752806,4.241033,-6.460857,-8.509290,1.702632,0.306882,-1.382671,6.018559,3.340419,1.117884,2.883297,-7.113065,-8.020681,9.211967,-0.150278,1.764292,-4.719653,-1.511493,-4.023513,-5.643352,-9.640708,6.153180,7.077878
vacancy_1753,6.249779,-3.158084,3.011023,3.168298,-2.086581,2.497298,-6.454586,5.784512,-8.970340,-3.695802,0.911859,-6.845350,-6.157673,4.960771,0.895506,-8.288816,1.498658,5.093907,-4.987125,5.456622,-9.625442,-1.264823,1.664432,9.062225
vacancy_1754,-8.030839,7.316656,-3.217529,6.767251,-1.733090,-3.614658,6.634141,-3.502206,0.147214,8.191139,9.646687,2.341536,7.133386,7.093054,-6.708329,-8.819275,0.674306,2.830015,7.843207,-7.965247,-5.972672,2.102486,4.828531,-0.374768
vacancy_1755,4.696940,-2.537819,3.699998,3.008596,-1.457702,2.749165,-7.715904,6.014890,-10.616232,-3.753434,0.595078,-7.009663,-7.198066,3.707659,0.869209,-8.299688,-0.028230,3.935320,-5.689313,6.638073,-9.896500,-0.666948,0.557440,8.029163
vacancy_1756,5.463422,-2.832233,4.335821,3.728370,-2.200947,2.320453,-6.796300,7.187393,-8.836227,-3.573986,2.232225,-6.643254,-7.433440,6.592255,0.195671,-9.224619,0.859279,5.452704,-5.718379,7.376162,-10.710068,-1.013710,1.569521,7.227928
vacancy_1757,-2.055036,7.753164,-8.170970,-0.895580,-2.780591,-1.955661,8.088849,-0.052439,-7.589711,2.857937,1.950500,-2.807102,6.563505,-0.454257,-2.058230,7.632564,-2.577781,5.718484,2.396788,0.476430,10.058298,8.913600,-8.955863,2.896041
vacancy_1758,-7.217572,9.385439,-4.505609,6.243031,-2.228763,-3.709938,6.258271,-4.389387,1.204576,9.185070,10.337969,2.961545,8.344143,7.143237,-6.960324,-9.252077,-0.143527,3.635417,7.459193,-8.071302,-5.678217,2.404590,4.423690,-0.427743
vacancy_1759,-7.878256,-8.842322,8.751322,2.056736,-7.677247,3.295930,-7.013723,-6.752775,0.736025,-3.325818,-3.128419,3.444795,-1.635011,4.892687,4.042494,-5.530213,-1.030822,3.308622,1.541566,-1.711219,10.155718,7.523531,0.172849,8.002544
vacancy_1760,-8.155263,-8.769930,8.301465,2.386542,-7.800214,3.484679,-6.324521,-5.939135,1.038065,-3.143761,-3.174496,4.642538,-2.989527,5.468287,2.926424,-5.013059,-0.772309,3.505771,3.487004,-0.954854,10.880770,7.495874,0.637864,7.563961
vacancy_1761,10.171347,5.823605,-5.652293,8.829795,-1.444293,9.181553,-5.268975,-3.896114,8.951957,-6.921397,0.150247,-3.143665,7.515934,-8.428992,-7.722620,-0.130266,4.650087,-8.451151,2.720910,-2.895354,4.973541,-1.219134,-4.743442,0.325978
vacancy_1762,-7.838005,-0.992774,5.617301,-8.152812,-9.474162,1.598522,-1.061019,-1.732270,5.097694,2.178484,-0.940166,2.383882,-6.946631,-7.857812,8.397502,-1.087048,1.206734,-5.396727,-2.206356,-4.064132,-6.483767,-8.998775,7.514854,7.616596
vacancy_1763,8.429925,7.437821,8.777999,-8.410334,0.471879,6.511612,1.732846,-5.587037,1.301827,7.969451,9.063356,-8.194408,-0.108599,-3.609417,-4.785962,1.975314,-6.991353,8.207311,5.765904,-3.210867,-6.933807,-5.339656,1.076006,5.270042
vacancy_1764,-7.754562,-9.113222,8.547338,2.225540,-8.002469,3.905019,-7.756423,-6.671551,0.623823,-2.794595,-2.698506,3.925127,-1.078766,5.027645,3.111834,-5.727524,-0.593805,3.566011,3.403034,-1.881067,9.814219,7.229826,-1.110690,8.366732
vacancy_1765,-8.187659,-0.896879,4.552560,-7.253654,-7.801676,1.737211,-0.428047,0.961447,5.480741,3.094889,1.131697,2.652605,-8.416287,-8.560272,9.004498,-0.245551,1.739624,-6.228270,-1.793824,-4.616998,-6.126339,-8.888642,7.616610,7.176236
vacancy_1766,8.612323,7.515492,7.063334,-7.321143,-0.201472,7.070513,1.263088,-5.662627,2.671334,5.992153,9.052493,-7.957072,0.344883,-3.266184,-4.467663,2.279701,-7.156876,8.259727,6.035050,-2.260920,-7.109144,-4.699123,0.711336,4.876320
vacancy_1767,-8.181395,-7.734302,7.973213,2.616834,-7.307311,3.443918,-7.294751,-6.124501,-0.337747,-2.837053,-2.894802,4.742689,-2.006300,4.812896,3.363729,-6.566417,-0.139573,2.983529,1.709758,-0.977726,10.721984,7.859285,-0.506454,7.622521
vacancy_1768,-7.595485,8.714273,-2.670673,6.029336,-1.494368,-3.589743,6.852955,-4.887725,0.026166,9.250523,9.321023,2.262303,8.062290,6.761363,-6.926486,-8.877482,-0.384619,3.682397,7.507130,-7.256411,-4.717644,2.623025,5.042606,-0.683108
vacancy_1769,-7.481095,-1.002995,4.533725,-6.958638,-8.393880,1.111699,-0.068514,-0.291844,5.455360,3.972675,0.167599,2.835784,-7.029156,-8.049237,9.764528,-0.172348,3.023200,-4.088396,-2.594310,-3.249542,-5.575576,-9.605058,6.767307,7.484139
vacancy_1770,4.711701,4.960273,1.452649,9.065162,-4.764906,-5.443963,5.338365,-5.874980,4.162500,1.756417,-1.831988,-1.842202,1.291235,8.264167,-6.308148,1.064688,-5.273935,-8.621854,-8.784304,-7.412946,-4.424595,4.778272,-7.745713,5.582925
vacancy_1771,-6.591172,9.261759,-3.805966,6.013669,-1.657732,-3.249844,6.044485,-3.490305,1.147048,7.920258,10.187299,1.987113,8.134580,7.812103,-7.238857,-9.336039,-0.235892,3.317499,8.269274,-9.065577,-4.711321,2.395811,3.800621,0.265652
vacancy_1772,-7.753652,7.704380,-3.350608,7.196458,-2.553196,-4.216603,5.290570,-3.544465,1.812376,8.517663,10.262501,2.973349,8.184840,6.721586,-7.517367,-8.011573,1.277335,3.013458,7.595916,-7.671576,-4.590076,1.984913,4.418519,0.112964
vacancy_1773,5.269743,3.804093,2.360310,8.597954,-3.767676,-7.128682,6.592019,-5.682815,3.196991,1.847058,-2.292607,-2.066948,0.943015,8.191569,-6.018960,0.033434,-3.861589,-7.600628,-10.696679,-7.319671,-3.831632,4.155990,-6.951870,7.045139
vacancy_1774,-1.535402,8.521559,-8.486539,-1.588246,-2.840933,-2.383042,7.932273,-2.278633,-8.205438,1.708765,1.795091,-2.128645,6.723863,-0.953790,-2.125019,8.077377,-2.652844,4.269644,2.901246,1.550216,9.213629,8.736737,-9.810307,1.769064
vacancy_1775,-6.812316,-0.797133,3.566773,-7.693333,-7.812739,1.686142,-0.047111,-1.419086,4.597950,3.634798,-0.632336,2.111087,-7.380302,-8.348491,7.530114,-0.641573,1.415210,-4.473603,-2.594928,-3.278944,-4.838736,-8.105728,6.221483,7.895894
vacancy_1776,9.728399,7.006512,-4.970262,9.143337,-1.082807,8.319830,-5.691739,-3.961792,10.030429,-6.010831,1.159058,-2.851025,7.237372,-8.697409,-7.990589,0.899817,5.897887,-7.819189,1.809618,-2.192480,4.778336,-0.665549,-5.150585,1.121114
vacancy_1777,9.755622,6.543812,8.489695,-8.376114,-1.147672,6.852043,1.783871,-6.079719,1.059288,6.550503,8.664507,-7.599428,-0.017712,-3.741879,-3.924104,1.352407,-7.627236,7.843106,5.813973,-2.792502,-6.596277,-4.572801,0.555923,5.621253
vacancy_1778,-7.076579,-8.757985,9.438124,3.013982,-7.506415,3.588952,-7.348519,-6.204858,0.973160,-3.697644,-3.019755,5.231130,-2.002467,3.486751,3.247183,-6.438346,-0.105289,3.826967,2.745115,-0.823921,10.206244,6.333018,0.304094,8.236685
vacancy_1779,8.648167,7.143173,7.980855,-9.217872,-0.959593,7.659941,1.617647,-6.050286,1.586189,7.966275,8.267119,-7.421938,0.537669,-4.391093,-4.454537,1.944839,-6.383192,9.902327,4.991917,-2.908120,-7.158448,-4.896411,1.944754,5.772144
vacancy_1780,-8.109034,-8.357570,8.653493,2.059638,-6.965027,4.006261,-7.404885,-4.610921,1.395846,-4.141936,-2.868468,4.151480,-1.529025,4.733820,2.935259,-5.292698,-0.446312,2.986898,2.516207,-0.433011,10.303935,7.456462,-1.210656,8.086470
vacancy_1781,7.416558,-3.619946,4.307956,3.144991,-0.753233,3.194139,-7.656599,7.098940,-8.321114,-4.705195,1.154274,-5.621427,-7.984379,4.668923,0.102502,-8.560014,1.111460,4.256306,-4.974036,6.663181,-8.972745,-0.278805,1.388926,7.778479
vacancy_1782,5.087109,4.857223,1.967114,10.282118,-3.947290,-6.394008,5.292050,-6.510310,3.714756,1.596430,-2.781523,-2.416579,1.085026,8.470000,-6.164975,0.851624,-5.425180,-7.566609,-9.400786,-8.576719,-2.920673,5.041045,-8.156220,6.073793
vacancy_1783,-7.630400,9.040605,-2.335132,6.760451,-2.984953,-4.257439,6.250437,-3.766156,-0.067562,8.751583,9.698409,2.782953,7.953237,7.597188,-8.137729,-8.114830,0.972379,3.073528,7.635220,-7.377510,-5.733555,2.121122,4.131254,-0.900015
