id,d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23
resume_1680,-2.871557,8.370271,-7.782003,-1.402515,-2.085133,-0.042411,7.913270,-0.253053,-7.299753,3.262923,1.482480,-2.664968,5.906154,-1.586791,-2.586004,7.906001,-1.867371,4.889073,2.713698,0.424307,9.927197,8.058865,-10.973396,1.933203
resume_1681,8.087736,6.448735,7.962613,-8.542826,-0.750851,6.698936,0.730806,-6.937002,1.463716,8.806918,9.723789,-7.966779,0.140055,-2.922200,-4.401393,2.280560,-6.527067,8.863402,5.226048,-1.561686,-6.797335,-5.634159,1.505565,5.621824
resume_1682,-6.803705,-1.055099,4.234469,-7.704441,-8.510983,2.506875,-0.963613,-0.379934,5.302085,1.406685,0.593176,2.124764,-7.182250,-7.804089,9.027992,-0.415132,2.826801,-5.998168,-3.117651,-3.859874,-4.479321,-8.853549,7.252688,7.867347
resume_1683,-8.238158,-8.500624,8.658121,2.448517,-6.571180,3.817905,-6.708272,-6.123785,1.345328,-4.295068,-3.761036,3.509041,-2.065384,3.977435,3.399127,-6.663135,-0.898107,2.915274,0.972569,-0.960565,10.080187,8.168813,-0.953495,8.038739
resume_1684,9.125780,7.300387,-5.282668,9.808609,-1.114171,8.909952,-6.515282,-4.476774,8.727535,-7.174188,1.217933,-2.943696,7.296749,-8.615212,-9.096899,0.492385,5.721918,-7.110804,2.934134,-2.344105,3.977856,-1.399456,-5.361552,0.672349
resume_1685,-3.275103,7.906994,-8.945279,-0.763395,-2.480839,-2.604799,7.745315,-1.611001,-7.924318,2.192416,1.435436,-2.134274,6.357682,-0.727741,-1.474380,7.189769,-0.616411,5.862563,2.677538,0.324346,10.027055,8.026945,-9.300020,1.710093
resume_1686,9.027539,6.176210,7.237003,-9.539446,-0.873602,7.453288,1.747868,-6.613307,1.178385,7.977489,9.111595,-7.736772,0.285008,-3.552717,-4.347320,2.480166,-5.850407,7.766527,5.003119,-2.504732,-5.568380,-4.690884,2.076472,5.607038
resume_1687,-7.349434,8.432808,-3.191607,6.411470,-1.863254,-2.348141,5.941391,-3.969867,1.228027,9.008423,10.883932,2.321616,6.999827,6.392790,-7.129756,-7.801218,-0.326638,3.903275,7.524058,-7.563527,-5.157166,2.164713,3.995216,0.416608
resume_1688,-6.242320,8.402355,-2.415982,5.764903,-2.233682,-2.903013,6.844630,-4.672635,1.572938,8.352436,10.030020,2.399076,8.248442,6.973669,-7.673031,-7.185955,0.162435,2.326351,6.685608,-8.603328,-6.216558,2.260263,3.922571,-0.273441
resume_1689,-5.781996,9.672664,-2.761893,5.209939,-1.967161,-2.885962,5.814700,-3.891562,0.308980,9.144235,9.481155,2.351788,7.517716,6.264297,-7.605288,-9.031499,1.077647,3.499740,8.933867,-8.679510,-5.307364,2.925930,4.288139,-0.065041
resume_1690,-7.202951,7.855746,-4.369356,6.477631,-2.169127,-3.892420,6.760593,-3.784042,0.867424,8.372918,9.443090,2.541756,9.050905,7.631919,-7.049309,-8.193715,-0.816041,3.819273,7.495081,-8.031707,-5.671985,2.725748,3.584533,-0.118796
resume_1691,8.972370,7.692467,8.139529,-7.954974,-1.008337,6.193943,1.687490,-5.842793,1.551347,8.701806,8.352616,-8.102930,-0.081577,-4.083778,-5.155266,2.109631,-6.379862,7.766736,5.485386,-4.352398,-6.853592,-4.973216,3.092935,6.231151
resume_1692,5.868131,-3.173726,4.677159,4.036105,-2.195894,2.058604,-7.492601,4.965989,-9.406715,-3.948820,1.080155,-6.461469,-6.629467,5.468964,-0.349389,-8.300208,0.874033,3.969992,-5.963545,5.863807,-9.468238,-1.939218,2.253407,7.155860
resume_1693,-7.210018,-0.568928,5.205100,-8.048811,-9.288776,0.877358,-0.411063,0.812129,6.132040,4.319123,0.179839,2.890985,-7.376761,-7.363306,9.669155,-0.372935,3.082421,-4.964443,-1.247497,-5.457186,-6.104622,-8.748859,6.088017,7.662538
resume_1694,-1.730133,8.052488,-8.343276,-0.751895,-2.823215,-1.047721,8.074252,-1.856469,-6.588877,2.193920,2.051437,-1.170047,6.487550,-0.773575,-1.833364,7.980666,-1.456509,7.104591,3.205598,-0.284266,9.165949,8.442238,-10.426334,1.770227
resume_1695,-8.189361,8.225400,-2.396937,6.082081,-2.324003,-4.433482,4.977082,-3.684238,1.138266,8.242698,9.058236,1.448416,8.309683,7.565235,-7.044977,-9.131932,0.800777,3.746608,7.613686,-8.223314,-6.459715,2.939884,3.752989,-0.218433
resume_1696,9.799925,7.247353,-5.248900,9.446668,-1.662458,8.346492,-5.044894,-3.807217,8.567558,-7.304611,0.398303,-3.202678,8.098221,-9.347375,-7.844585,-0.098172,4.499936,-7.691027,2.139034,-2.047309,3.954277,-0.793971,-4.938395,-0.263999
resume_1697,-7.306016,-1.660584,5.315714,-6.791321,-8.148475,2.249705,-0.445607,-0.538088,4.831655,3.824710,0.243154,2.622499,-7.229094,-7.992084,9.261451,0.211341,3.380837,-4.908715,-2.194467,-4.141092,-5.524706,-8.432983,7.000502,7.497046
resume_1698,6.251639,-2.601941,5.444549,3.053440,-1.585285,2.340374,-7.754423,6.028307,-9.060221,-5.325571,0.822564,-6.909962,-6.812396,4.858534,0.197482,-8.830057,0.844810,4.632338,-5.964321,6.563332,-9.316834,-0.595554,2.457495,8.182806
resume_1699,5.132166,-2.098369,4.636914,4.211027,0.375501,2.383956,-7.124656,6.805222,-8.902661,-4.492830,1.719703,-6.506935,-7.020238,5.961259,0.755057,-8.127476,-0.086374,3.446845,-5.888478,6.638482,-9.391928,-1.880058,1.561437,7.353023
resume_1700,9.992619,6.848322,-3.886879,10.510221,-2.084542,8.610049,-6.511665,-3.909131,9.344553,-7.808196,0.199988,-1.746333,6.623848,-8.491652,-9.215084,-0.034099,4.131319,-8.452494,1.499789,-2.168317,4.410637,-1.377634,-4.679599,0.007508
resume_1701,5.115641,-3.766097,4.954039,3.010060,-0.550862,2.271907,-7.095960,5.568102,-9.279282,-5.059090,0.679184,-7.579681,-6.677191,5.535917,0.521388,-8.519065,0.664100,5.565696,-5.948524,6.777796,-8.858861,-0.142040,1.712506,8.564560
resume_1702,5.044337,4.693287,2.312116,8.746433,-4.610008,-5.775655,6.755438,-7.611494,2.639685,0.591958,-2.134787,-3.091976,1.751791,7.665886,-6.691769,-0.613911,-5.139245,-7.512553,-8.869327,-8.568464,-3.828463,3.992633,-8.202745,6.555659
resume_1703,10.028091,7.274472,-5.779689,8.375489,-1.442462,7.558266,-6.611117,-3.922155,9.671275,-6.926247,0.124740,-3.717401,7.301683,-8.096148,-8.664548,-0.613614,5.268541,-8.000934,1.854721,-2.090563,3.872190,-0.322219,-4.526464,0.330918
resume_1704,9.026386,7.811690,-5.843411,8.873984,-2.463738,9.805903,-5.833195,-4.248763,10.187388,-7.722999,-0.363615,-3.893905,7.686109,-8.112657,-7.728856,0.080155,4.345366,-7.964411,1.070843,-2.985226,4.462582,-0.748997,-5.143376,-0.427129
resume_1705,8.296988,6.856865,7.645450,-8.791460,-1.297053,7.463878,1.829069,-6.827933,1.796310,8.036592,9.901760,-8.006329,-0.288112,-2.331841,-5.163002,1.876912,-6.908879,8.132994,5.036209,-3.751843,-5.714118,-3.635092,2.348359,5.867119
resume_1706,9.871090,5.861521,-6.390706,9.893622,-0.409212,7.770783,-6.099007,-3.551445,8.288233,-6.992834,-0.033267,-3.084124,6.139960,-8.148738,-7.348188,-0.383444,4.566763,-6.879549,1.075491,-2.326455,5.239070,-0.359656,-4.003790,1.090953
resume_1707,9.466837,6.417093,-6.143982,9.126024,-1.740939,9.914253,-5.859895,-3.787252,9.079441,-7.056053,0.441436,-2.862015,7.524992,-8.061744,-8.253763,-0.483693,6.138729,-6.599487,1.878306,-1.623370,4.569877,-1.048763,-5.013732,0.518727
resume_1708,5.627349,4.888629,2.009121,8.446254,-4.239256,-5.492168,5.904057,-7.480790,3.020754,1.337452,-3.174216,-2.110206,1.570870,7.470586,-6.865353,0.514574,-5.674351,-7.895298,-9.585018,-7.833906,-4.417940,4.628327,-7.452903,7.731154
resume_1709,-6.912429,9.030283,-3.724845,5.694122,-1.556602,-3.632049,6.887593,-3.722569,1.795489,8.224190,11.210050,2.175487,8.270426,7.406801,-7.611606,-9.606905,-0.359030,3.669707,7.123002,-9.235540,-5.182608,1.086074,4.615815,-0.662480
resume_1710,-7.549970,8.425321,-3.652072,5.750294,-2.181003,-3.693979,6.614886,-3.748136,0.534594,7.023389,10.159481,2.695007,8.101531,7.452905,-7.065202,-8.342278,0.167121,4.054088,7.426994,-8.111920,-5.007618,3.494678,3.944756,-0.843360
resume_1711,7.261296,6.984168,6.412246,-8.571233,-0.687320,8.548271,0.980132,-6.248227,1.698191,7.519889,9.298243,-8.514757,0.006583,-2.564300,-4.442078,1.527870,-5.470517,8.261697,5.145854,-2.741012,-6.663482,-5.675351,0.753573,4.988745
resume_1712,-1.836221,7.002504,-9.140023,-2.055689,-3.611863,-1.020828,7.909372,-3.363430,-8.667874,2.208455,1.393372,-1.486078,5.437464,-1.197167,-1.533233,7.126989,-2.572745,5.092237,1.743460,0.368238,10.040915,9.267241,-9.387313,2.756066
resume_1713,10.698849,7.429461,-5.707406,10.640891,-1.672028,7.082255,-3.857050,-5.123449,8.694593,-7.914602,-0.071790,-2.939884,6.889835,-8.187920,-8.489841,-0.208839,5.382520,-7.782912,2.563751,-1.099313,4.326839,-1.195681,-4.813411,0.252110
resume_1714,8.898043,7.107651,8.235760,-9.057974,-1.888882,6.984601,1.902428,-6.762517,2.441009,8.126734,9.707745,-8.226961,-0.804939,-3.473425,-5.423974,3.094555,-6.766546,6.958953,5.652919,-3.180917,-6.937561,-4.523135,0.908142,4.916367
resume_1715,8.601612,6.898902,7.530440,-9.179239,1.020224,6.396927,1.053275,-6.565927,1.088765,7.940226,10.229298,-8.085651,1.679490,-3.682446,-3.864679,2.017846,-6.427318,8.008362,4.835916,-2.185929,-6.683369,-4.653521,2.462123,5.287574
resume_1716,5.758384,-3.421541,4.825494,4.635019,-1.137385,3.069292,-7.125840,6.879420,-10.160905,-5.334776,1.985608,-7.339536,-7.656421,5.630844,-0.759669,-9.299128,1.014611,3.966944,-6.543881,6.656291,-10.177624,-1.091739,1.257763,9.670320
resume_1717,4.936948,4.087190,0.923500,8.681330,-4.056152,-6.124447,5.783147,-7.687517,2.898757,1.834060,-3.407564,-3.240488,1.842836,7.705225,-5.616045,0.061793,-5.905539,-8.100286,-9.062194,-7.225849,-2.776367,4.515924,-7.228119,6.775471
resume_1718,-8.064998,-9.088816,8.917711,1.979626,-8.212536,4.018436,-6.790537,-5.861982,0.506290,-3.033019,-3.112120,4.071245,-1.453549,5.291057,2.927544,-4.487044,0.021349,2.483903,1.890729,0.196230,11.206697,7.080009,-1.528322,7.368845
resume_1719,5.404679,4.044613,0.840211,7.446449,-4.750289,-6.628757,6.144085,-6.203100,4.035600,1.970512,-2.199896,-2.320459,1.746358,7.409196,-6.118998,-0.470392,-5.285004,-7.898216,-8.925635,-8.798213,-3.299115,3.473785,-6.815850,6.937288
resume_1720,-7.283653,-9.014160,8.564555,2.215825,-7.289453,2.973307,-6.690906,-6.004300,0.887246,-3.720976,-3.065230,4.272341,-0.543237,4.284145,2.345805,-5.428240,-0.945711,3.213176,1.809320,-1.055153,10.216815,6.804740,-0.834573,7.798145
resume_1721,5.813467,5.449564,1.667468,8.304853,-4.202910,-6.795003,6.521409,-6.712811,4.952348,1.280690,-2.540082,-2.466437,2.635114,8.178859,-6.440603,0.154622,-4.901899,-8.728078,-9.381925,-8.578685,-2.907244,2.725700,-8.183386,6.353521
resume_1722,-7.041035,-0.504013,4.599581,-7.102122,-8.535259,0.935440,-0.724954,-0.029011,5.740629,3.402436,0.199301,2.337993,-7.043455,-7.438476,7.706014,-0.021116,2.519119,-5.109992,-2.195847,-3.652432,-5.414360,-8.837580,6.864842,7.482894
resume_1723,5.841724,3.984371,1.461168,6.915682,-5.042109,-6.295501,6.570870,-6.273548,4.041621,0.311357,-1.913425,-2.267827,1.055278,6.354448,-5.192221,-0.284390,-5.942855,-7.872857,-9.324158,-7.363271,-3.965931,3.599669,-8.900516,7.011251
resume_1724,-7.363306,-0.800682,6.048442,-7.792172,-7.684524,1.518949,0.057930,-0.612052,4.560127,3.358578,0.927096,1.047415,-6.695869,-7.775821,8.382511,-1.134210,2.476098,-5.976154,-2.560150,-4.914820,-5.018651,-8.554980,7.708071,7.341334
resume_1725,-2.584155,8.933461,-6.299172,-1.211848,-2.570388,-1.828578,9.027903,-0.660839,-7.319697,2.966905,1.142883,-1.531129,6.379151,-0.674273,-2.833378,7.332802,-1.596186,4.803428,2.184066,-0.285363,9.784415,9.336101,-9.281447,2.471487
resume_1726,-2.995979,6.978258,-7.985281,-1.088983,-2.449307,-0.588923,7.288542,-1.795488,-8.030026,2.312891,2.519320,-3.573137,6.622464,-1.340222,-2.781292,7.331062,-0.702181,5.761673,3.020594,-0.029879,8.771098,9.123619,-9.035746,3.059905
resume_1727,-7.199112,8.309771,-3.649746,6.586826,-3.117609,-3.454344,6.852347,-3.179453,0.361482,9.107470,10.822742,1.543115,8.303317,7.866023,-6.887469,-9.265382,0.569324,3.009641,7.941521,-9.498028,-5.235515,2.877122,4.273022,-0.580104
resume_1728,8.996628,7.453893,8.238021,-6.984697,-0.770601,6.406857,1.744657,-6.900644,1.398879,8.526583,9.350442,-8.330702,0.609260,-2.487627,-5.415242,1.395016,-6.470296,8.169904,5.762088,-2.238955,-6.145262,-4.569240,1.234925,5.547390
resume_1729,5.198552,5.876744,2.059751,8.518613,-4.173194,-5.537630,5.735090,-6.869930,3.267481,1.862845,-2.106668,-1.709189,0.794855,8.234911,-6.343246,0.842890,-4.695421,-8.922576,-9.350917,-7.466915,-3.592206,4.246017,-7.443753,6.011007
resume_1730,4.938036,4.094435,2.445624,9.644533,-4.575006,-5.114883,6.738295,-6.663753,3.702835,2.948059,-2.033451,-2.165057,1.390148,8.016960,-6.408373,1.113123,-5.183181,-8.107430,-9.728090,-8.161159,-3.293621,5.001731,-7.920180,7.420223
resume_1731,-7.834567,9.465171,-3.694838,7.025189,-2.061170,-2.300278,6.346603,-2.894475,-0.327512,7.186956,9.735536,2.099624,7.971109,6.567060,-7.289647,-8.943938,-0.473317,3.517509,7.507040,-9.302839,-5.119599,1.894598,4.343996,-0.551768
resume_1732,-2.049948,7.306955,-7.586708,-1.389022,-2.783425,-1.282187,8.205639,-0.755043,-7.808790,1.412243,2.293617,-1.901524,6.428543,-1.064706,-2.146372,8.317225,-1.834462,5.189291,2.195554,-1.040478,10.302955,8.661081,-10.553763,2.087945
resume_1733,-8.169787,-1.270211,5.256400,-8.089272,-8.397190,0.840193,-0.268859,0.157338,5.643725,3.416955,0.218251,2.995705,-7.065091,-9.441640,9.034922,0.512472,2.291205,-4.869719,-0.698293,-4.832739,-5.185560,-8.334763,6.369999,7.044376
resume_1734,-6.528372,9.135944,-3.179691,6.320967,-2.085622,-4.460806,6.295825,-4.715985,1.396824,8.842651,8.394707,2.586608,7.336600,6.814900,-6.321655,-8.700812,1.150985,3.180866,6.750457,-7.595206,-4.725214,4.410757,3.839867,-0.597414
resume_1735,-2.021188,6.157012,-7.602758,-2.261357,-2.416634,-1.275753,8.211645,-1.177835,-7.704641,2.172184,1.413418,-2.100243,6.376824,-0.287749,-1.942539,9.271483,-1.971893,5.829102,3.202056,1.188676,9.787640,9.368194,-9.358544,3.268870
resume_1736,-6.700726,9.379651,-2.507232,6.730851,-2.357747,-3.554258,6.654823,-5.402709,-0.090284,7.661596,9.552465,1.603444,7.878068,8.009995,-7.615307,-8.391667,0.446143,3.317548,6.271815,-9.038953,-5.530643,2.517237,3.784605,-1.412664
resume_1737,5.818294,4.060594,1.467805,8.191653,-4.565862,-6.730992,6.650189,-6.016193,3.976800,1.837076,-2.484436,-2.018723,0.955842,8.102052,-6.410717,0.028822,-4.480073,-7.124905,-9.740366,-7.004552,-3.485760,4.727802,-8.471035,6.741501
resume_1738,-7.132369,9.054291,-2.257169,6.283723,-3.270285,-2.941002,5.263429,-4.508519,1.384387,6.291302,10.122700,3.043833,8.606519,7.183469,-6.746987,-7.970954,0.991995,3.751612,7.369458,-7.258659,-4.443068,2.170993,4.170578,-1.086689
resume_1739,-2.276281,7.583901,-8.398571,-1.755526,-2.221451,-2.787721,7.647696,-1.595583,-7.413003,2.666736,1.826047,-4.144379,5.929767,-0.290084,-1.725884,8.897054,-2.395751,5.205973,2.436901,1.060420,9.339114,9.520555,-9.886276,3.129966
resume_1740,-2.114170,7.434285,-7.660047,-0.784705,-2.347861,-2.704367,8.076924,-2.074824,-8.220625,2.388097,2.217691,-3.198359,6.286680,-0.885062,-1.297582,8.165988,-1.644052,4.871572,2.820213,2.007993,9.673279,9.448076,-8.899548,2.614497
resume_1741,-8.111116,-1.059104,4.560272,-7.485357,-7.934001,1.005672,0.106877,-1.212495,6.241369,3.161712,0.868944,3.135267,-6.988034,-8.070694,8.192968,-0.679150,2.357266,-5.818958,-1.504582,-5.334626,-5.595496,-8.277352,6.389862,6.625505
resume_1742,8.737073,6.975596,7.330514,-8.939237,-1.582682,6.820296,1.104329,-6.585252,2.009783,7.475135,9.508134,-7.739395,-0.580036,-3.699950,-5.552177,2.767679,-6.226922,9.100108,6.006487,-2.825747,-6.502485,-4.673458,2.115379,6.381346
resume_1743,-7.050790,8.853086,-2.905635,6.793186,-3.717968,-3.711373,6.550159,-3.138679,-0.171280,9.463573,9.872123,3.527459,8.109904,7.197813,-9.293765,-8.431899,-0.823066,3.398524,7.304095,-8.225216,-5.841712,3.352777,4.054797,-0.853122
resume_1744,9.610744,7.610649,-5.587645,9.875910,-1.489088,8.117869,-6.143429,-4.433786,9.467975,-7.375790,0.940724,-1.283732,7.155216,-7.554115,-8.011965,-1.779839,5.436055,-7.334342,2.427073,-1.537497,4.409276,-0.553660,-4.382922,0.426934
resume_1745,9.192381,6.528698,7.588881,-8.398199,-0.723617,6.431773,2.528952,-6.410875,1.370029,6.873435,8.200993,-7.322102,0.837333,-2.884213,-4.436811,2.440476,-6.877770,8.213161,5.724167,-2.750092,-6.972777,-4.779547,2.677657,6.772878
resume_1746,-7.927619,1.315481,5.004698,-7.261416,-7.924549,1.998107,0.267633,-0.394290,5.862242,2.783771,-0.063078,2.056110,-7.328891,-7.801271,8.854211,-0.257903,2.683749,-5.649516,-2.486300,-4.035853,-4.272253,-9.263276,6.649382,6.821731
resume_1747,8.015919,8.043532,7.708458,-8.716548,-0.540978,6.885285,1.255128,-6.471794,1.208827,6.704191,9.351746,-8.593018,0.206118,-2.920545,-5.039792,1.725741,-7.224206,8.101767,4.786573,-2.608990,-7.897947,-5.948000,2.363753,6.421062
resume_1748,6.284702,-3.969488,4.647545,4.420522,-2.156361,2.223149,-7.224267,6.738463,-10.329441,-5.100341,2.042479,-7.487628,-7.395157,5.029473,-0.330504,-7.591081,0.863382,2.885853,-5.038102,6.936475,-10.214894,-1.292815,1.738950,8.544982
resume_1749,-7.775707,8.677433,-4.359332,6.662622,-2.164489,-3.016350,7.581759,-4.655335,1.104178,9.164136,9.668941,2.514529,8.283632,7.148240,-6.984233,-8.790744,1.004397,4.008864,7.008976,-7.930783,-4.916527,1.823249,4.653498,-0.608598
resume_1750,-6.251698,9.637268,-2.218452,6.095082,-1.660502,-2.553333,6.199517,-3.386112,0.761350,8.214308,9.739920,2.602182,8.933474,7.240152,-7.532398,-8.684966,0.040757,3.321222,6.854489,-7.799145,-5.271958,2.514934,4.524096,-0.615182
resume_1751,4.768559,-2.700878,5.596857,3.115971,-1.634331,2.008200,-6.679673,5.669221,-8.662512,-3.846303,1.730441,-7.016420,-6.677378,4.681643,0.205888,-7.548307,1.330352,4.670937,-5.777368,6.792930,-9.629028,-1.143492,1.028906,8.087293
resume_1752,-7.041086,8.958942,-2.846245,5.879921,-2.193177,-4.138929,5.662619,-3.711268,1.415759,8.020953,8.585241,2.127103,7.234235,7.356127,-7.215595,-8.563456,-0.925592,2.940546,7.863559,-9.646753,-5.612865,2.509255,4.524334,0.082722
resume_1753,-7.653628,9.120425,-3.659660,6.589709,-3.015537,-2.356488,6.265292,-3.878686,1.458436,8.817703,9.562298,1.919827,8.258242,7.344342,-6.363592,-9.152575,-1.022944,4.253533,7.394159,-7.352448,-4.654401,2.013455,4.409913,-0.541777
resume_1754,10.189187,6.762892,-5.863177,10.010468,-0.874465,8.522954,-5.965859,-4.460007,8.891176,-6.523493,0.317514,-2.437740,7.109774,-7.075886,-8.108201,-0.533149,5.958123,-7.287893,2.759538,-1.746316,5.546822,-0.358824,-4.276516,0.321443
resume_1755,5.534499,-3.511885,3.526640,3.515985,-0.999581,2.287104,-6.619455,5.963131,-10.000140,-4.106124,1.773406,-6.060559,-7.574843,6.363481,-0.379017,-7.663342,0.735100,4.382102,-5.827285,7.704582,-9.001912,-1.566644,1.351909,7.680428
resume_1756,10.026309,6.126371,-4.213886,10.094583,-1.207951,8.869865,-4.937821,-4.384395,8.825495,-6.993139,-0.216620,-2.786501,6.813822,-8.212570,-7.354836,0.139822,4.433262,-6.392850,1.223376,-2.738909,4.027574,0.461028,-4.506745,0.450259
resume_1757,6.782605,-3.627556,4.488241,3.835377,-2.690428,2.697802,-7.060311,6.318528,-8.916892,-4.124942,0.591450,-5.920498,-6.232934,4.211601,-0.884595,-7.278812,-0.259925,3.782730,-5.160638,6.525432,-9.766813,-0.033036,1.114000,7.475555
resume_1758,-1.086375,7.287123,-7.435481,-0.660736,-3.194256,-2.293558,8.145944,-2.327217,-8.039409,2.145438,1.008438,-3.285368,5.387949,0.849776,-2.440919,7.117189,-1.573870,5.353207,2.291025,0.709474,8.279752,8.519540,-9.468176,2.315040
resume_1759,5.205383,-4.772493,5.017988,2.780997,-2.711372,1.322511,-6.946112,5.238758,-9.231146,-3.992049,1.498851,-6.805485,-7.791248,3.859649,-0.487665,-7.800574,0.838429,4.514560,-5.963202,6.522442,-9.285553,-0.932184,0.577537,9.214882
resume_1760,7.526493,7.193171,7.563767,-7.316254,-0.096956,8.705591,1.274984,-6.464135,2.147127,7.964659,10.128639,-8.581076,0.449239,-3.969449,-4.801615,1.319814,-6.946970,6.971843,5.044511,-2.428432,-6.565245,-5.114849,2.886887,5.915000
resume_1761,-8.323185,8.402030,-3.425470,6.823516,-2.973715,-3.029508,6.768573,-4.068879,-0.879514,7.736326,10.824477,2.234214,9.049741,6.919721,-7.140801,-7.743463,1.045024,2.767578,8.076377,-9.299842,-5.551791,3.261777,3.551397,-0.107638
resume_1762,5.035691,4.547102,2.245644,9.623722,-4.581206,-5.923596,6.029648,-6.865719,2.879381,1.746521,-2.868152,-3.307337,1.470231,7.390351,-6.343491,0.214152,-5.438727,-8.436970,-9.998481,-7.834739,-2.792029,3.078703,-7.906147,6.520752
resume_1763,6.243720,-3.369190,4.553305,2.476360,-1.564966,2.715457,-5.991628,6.979377,-8.744650,-5.228693,1.327399,-6.549761,-6.383769,4.308955,-0.496839,-7.854768,0.512295,3.498332,-6.647416,7.132895,-9.517788,-0.336512,1.148078,9.072620
resume_1764,8.089436,7.635902,7.610551,-8.331404,-1.406434,7.486576,1.353066,-7.056453,1.611513,8.279669,8.924214,-8.161285,0.477693,-3.952347,-4.650416,2.104875,-6.568923,7.516669,5.793853,-3.323730,-5.872432,-4.353342,1.518474,4.464824
resume_1765,10.224346,7.584081,-6.671943,10.016683,-2.056252,7.656072,-5.099470,-3.894983,9.829347,-6.865556,1.427460,-2.131918,7.724555,-7.559055,-7.976655,-0.595201,4.662135,-6.687248,1.734747,-1.657813,5.070456,-1.577525,-5.439080,-0.682256
resume_1766,-2.346130,7.095323,-8.308765,-0.763450,-2.382672,-2.249947,7.976075,-0.646296,-7.409404,1.457597,2.158418,-1.895190,5.311521,-0.252977,-2.546743,6.804842,-2.565947,5.356823,2.230085,0.751933,9.470398,8.359474,-10.108571,2.869298
resume_1767,6.052079,-4.696432,4.163789,3.549916,-1.101124,1.371002,-6.982316,6.795691,-9.076538,-5.233829,1.468456,-6.626642,-6.440884,4.545373,-0.330745,-6.175058,0.827915,4.356529,-6.245808,6.896327,-9.715389,-1.038225,1.561790,7.648320
resume_1768,8.665600,6.966425,7.715657,-9.421572,-3.020621,6.856466,1.979663,-7.695852,1.221621,8.173417,9.632793,-7.792869,0.078193,-2.955351,-5.637920,2.455409,-7.571437,7.855811,5.392039,-3.044856,-6.921167,-3.978795,2.214902,5.773709
resume_1769,-6.940720,-0.628306,4.375166,-7.599184,-8.188048,-0.167710,0.463834,-1.110281,5.110615,3.098738,0.609175,1.636075,-7.754876,-8.338537,8.429474,-1.446455,1.471244,-4.871785,-2.612746,-3.413532,-5.436831,-8.902983,6.827410,8.612807
resume_1770,-1.989675,8.344525,-7.376515,-2.714242,-2.270015,-1.386905,8.120808,0.007678,-8.476021,2.765564,1.489614,-2.544392,6.276318,0.023821,-1.528144,7.550904,-1.776292,5.954483,2.488274,0.830906,8.920977,7.793855,-9.693766,2.519189
resume_1771,-3.220624,6.676228,-6.612101,-0.693868,-1.559218,-1.597163,8.448292,-3.314478,-8.234399,2.977564,2.957885,-2.278166,6.452023,-0.270636,-2.286066,8.736182,-1.239261,5.713575,2.034824,-0.964488,9.928001,9.100841,-9.137855,2.414735
resume_1772,-7.674574,9.642776,-2.979097,6.602259,-1.852865,-3.470201,5.427403,-5.130552,0.915929,7.918476,9.972945,2.521093,7.661819,7.480365,-7.219792,-9.940079,0.444703,2.204172,7.815740,-8.456172,-4.431107,2.700405,4.043052,-0.309651
resume_1773,10.119726,7.851466,-5.916377,9.585598,-1.142761,8.718265,-5.727883,-3.737308,9.907784,-6.784145,0.127889,-2.628442,6.589386,-9.140800,-7.163724,-0.860385,4.299104,-7.571287,2.184541,-1.710054,4.074998,0.513568,-4.341124,0.093439
resume_1774,-2.805273,7.667358,-7.929950,-1.910728,-2.885043,-0.981012,8.327677,-2.039337,-8.212022,2.803766,2.408026,-2.658119,6.124415,-0.756495,-1.850124,7.747083,-2.536478,4.966724,2.730615,0.852275,11.408901,9.406492,-9.599857,2.578360
resume_1775,10.622026,7.352883,-5.852656,9.176393,-0.935601,8.674275,-5.721171,-2.991198,7.438659,-7.198549,-0.518376,-1.506826,7.276578,-8.677049,-7.511957,0.531093,4.777438,-6.235048,1.510712,-1.439230,5.529305,-1.701815,-4.486564,-0.285569
resume_1776,6.376619,-3.594599,4.614811,3.546722,-0.970247,1.511109,-6.501937,5.015135,-9.791580,-3.977062,1.177302,-7.073442,-6.275902,5.809632,0.100406,-7.073774,0.615241,4.658361,-6.301413,7.058652,-9.452318,-0.526646,0.094277,8.755739
resume_1777,8.447028,5.761492,8.284556,-7.357933,0.565063,6.593534,2.754004,-5.333574,1.011831,8.624157,9.159965,-7.698516,-0.413845,-3.528531,-6.105698,1.606818,-6.148135,7.574761,5.504928,-3.362818,-6.281354,-5.241577,2.633293,5.857954
resume_1778,-8.252353,-8.056096,9.139975,1.722268,-8.294584,4.580133,-7.152949,-5.653333,0.832853,-2.477139,-1.984674,5.180733,-1.401238,5.304468,3.195207,-6.257628,-0.768001,4.087203,1.286877,-1.433161,8.574645,5.741137,0.248225,7.044087
resume_1779,4.745060,4.273389,2.875997,8.612685,-5.316348,-5.680354,6.554557,-6.951583,4.432271,2.561631,-3.193197,-2.202803,1.835840,7.891656,-5.894508,0.121785,-5.744024,-7.711076,-9.750151,-6.470452,-3.398810,4.093052,-8.718833,6.607815
resume_1780,8.148579,8.119734,7.429003,-9.051467,-0.714079,6.509294,1.178298,-6.286331,1.494783,8.009301,10.081452,-8.721546,1.060985,-3.511347,-5.259406,1.795171,-6.488021,7.823969,5.650707,-3.418912,-5.371264,-5.497795,2.366083,5.358501
