timestamp;process;event_type;details
2026-03-02T21:32:22;systemd;exec;cmd=/usr/bin/ps pid=64591
2026-03-02T21:32:24;cron;priv_esc;target=root method=sudo
2026-03-02T21:32:25;systemd;file_write;path=/var/log/auth.log pid=3012
2026-03-02T21:32:28;cron;net_conn;dst=192.168.187.9:50073 proto=tcp
2026-03-02T21:32:31;python3;logout;user=user_8056 ip=10.0.47.62
2026-03-02T21:32:34;postgres;login;user=user_4347 ip=10.0.214.89
2026-03-02T21:32:35;backup-agent;exec;cmd=/usr/bin/top pid=21443
2026-03-02T21:32:36;nginx;logout;user=user_2180 ip=10.0.193.95
2026-03-02T21:32:39;systemd;logout;user=user_8374 ip=10.0.61.153
2026-03-02T21:32:42;backup-agent;exec;cmd=/usr/bin/ps pid=56611
2026-03-02T21:32:43;python3;login;user=user_5610 ip=10.0.76.47
2026-03-02T21:32:45;sshd;exec;cmd=/usr/bin/rsync pid=49523
2026-03-02T21:32:46;bash;file_read;path=/var/log/auth.log pid=14196
2026-03-02T21:32:47;python3;exec;cmd=/usr/bin/ls pid=49772
2026-03-02T21:32:50;nginx;logout;user=user_5502 ip=10.0.78.130
2026-03-02T21:32:51;sshd;exec;cmd=/usr/bin/python3 pid=62849
2026-03-02T21:32:52;postgres;net_conn;dst=192.168.179.62:37006 proto=udp
2026-03-02T21:32:54;cron;net_conn;dst=192.168.157.117:43314 proto=udp
2026-03-02T21:32:56;python3;exec;cmd=/usr/bin/python3 pid=19001
2026-03-02T21:32:57;postgres;exec;cmd=/usr/bin/rsync pid=6169
2026-03-02T21:32:59;postgres;priv_esc;target=root method=sudo
2026-03-02T21:33:01;backup-agent;exec;cmd=/usr/bin/top pid=21403
2026-03-02T21:33:04;python3;file_write;path=/tmp/cache.db pid=46759
2026-03-02T21:33:05;cron;priv_esc;target=root method=su
2026-03-02T21:33:07;systemd;exec;cmd=/usr/bin/python3 pid=7021
2026-03-02T21:33:09;systemd;exec;cmd=/usr/bin/python3 pid=38849
2026-03-02T21:33:11;sshd;exec;cmd=/usr/bin/rsync pid=56721
2026-03-02T21:33:13;bash;exec;cmd=/usr/bin/ps pid=7459
2026-03-02T21:33:16;systemd;login;user=user_5612 ip=10.0.218.148
2026-03-02T21:33:19;python3;logout;user=user_8038 ip=10.0.89.75
2026-03-02T21:33:21;bash;file_read;path=/opt/app/config.yml pid=44339
2026-03-02T21:33:22;bash;login;user=user_5672 ip=10.0.163.208
2026-03-02T21:33:25;bash;login;user=user_9447 ip=10.0.227.56
2026-03-02T21:33:28;sshd;logout;user=user_1158 ip=10.0.124.163
2026-03-02T21:33:29;bash;exec;cmd=/usr/bin/rsync pid=38037
2026-03-02T21:33:31;python3;logout;user=user_7124 ip=10.0.129.72
2026-03-02T21:33:32;cron;exec;cmd=/usr/bin/ls pid=58713
2026-03-02T21:33:34;postgres;login;user=user_8004 ip=10.0.127.20
2026-03-02T21:33:37;postgres;exec;cmd=/usr/bin/ls pid=21646
2026-03-02T21:33:40;backup-agent;net_conn;dst=192.168.167.202:6712 proto=tcp
2026-03-02T21:33:43;postgres;file_write;path=/opt/app/config.yml pid=10721
2026-03-02T21:33:44;sshd;logout;user=user_4744 ip=10.0.65.87
2026-03-02T21:33:47;sshd;file_read;path=/var/log/auth.log pid=56880
2026-03-02T21:33:49;python3;exec;cmd=/usr/bin/python3 pid=52077
2026-03-02T21:33:52;sshd;exec;cmd=/usr/bin/python3 pid=64068
2026-03-02T21:33:54;backup-agent;login;user=user_5680 ip=10.0.51.54
2026-03-02T21:33:56;cron;net_conn;dst=192.168.132.206:56417 proto=udp
2026-03-02T21:33:58;sshd;logout;user=user_9932 ip=10.0.113.213
2026-03-02T21:33:59;postgres;exec;cmd=/usr/bin/ls pid=62014
2026-03-02T21:34:02;python3;net_conn;dst=192.168.106.234:4888 proto=udp
2026-03-02T21:34:05;sshd;exec;cmd=/usr/bin/top pid=56676
2026-03-02T21:34:06;postgres;logout;user=user_8024 ip=10.0.182.196
2026-03-02T21:34:09;sshd;exec;cmd=/usr/bin/top pid=21350
2026-03-02T21:34:10;systemd;net_conn;dst=192.168.12.62:1181 proto=tcp
2026-03-02T21:34:11;bash;net_conn;dst=192.168.127.74:55205 proto=tcp
2026-03-02T21:34:12;cron;login;user=user_5477 ip=10.0.235.185
2026-03-02T21:34:13;systemd;logout;user=user_7542 ip=10.0.177.32
2026-03-02T21:34:16;backup-agent;file_read;path=/tmp/cache.db pid=63408
2026-03-02T21:34:18;python3;net_conn;dst=192.168.32.142:5519 proto=udp
2026-03-02T21:34:19;bash;logout;user=user_0522 ip=10.0.208.63
2026-03-02T21:34:20;systemd;login;user=user_9773 ip=10.0.215.30
2026-03-02T21:34:22;postgres;file_read;path=/tmp/cache.db pid=15992
2026-03-02T21:34:25;bash;login;user=user_3702 ip=10.0.53.187
2026-03-02T21:34:28;backup-agent;priv_esc;target=root method=su
2026-03-02T21:34:29;nginx;file_write;path=/var/log/auth.log pid=36067
2026-03-02T21:34:31;postgres;net_conn;dst=192.168.67.114:17248 proto=udp
2026-03-02T21:34:32;nginx;login;user=user_0018 ip=10.0.108.19
2026-03-02T21:34:34;cron;logout;user=user_7621 ip=10.0.186.42
2026-03-02T21:34:37;python3;logout;user=user_9833 ip=10.0.30.134
2026-03-02T21:34:40;sshd;file_read;path=/tmp/cache.db pid=49627
2026-03-02T21:34:41;systemd;file_read;path=/var/log/syslog pid=36372
2026-03-02T21:34:42;sshd;login;user=user_5835 ip=10.0.118.91
2026-03-02T21:34:45;nginx;exec;cmd=/usr/bin/ls pid=54083
2026-03-02T21:34:47;postgres;file_write;path=/etc/hosts pid=32933
2026-03-02T21:34:50;sshd;file_read;path=/tmp/cache.db pid=2072
2026-03-02T21:34:52;backup-agent;net_conn;dst=192.168.56.108:50742 proto=tcp
2026-03-02T21:34:54;nginx;net_conn;dst=192.168.253.211:13214 proto=udp
2026-03-02T21:34:55;postgres;file_read;path=/var/log/syslog pid=44873
2026-03-02T21:34:58;sshd;file_read;path=/etc/hosts pid=49633
2026-03-02T21:35:01;nginx;exec;cmd=/usr/bin/ls pid=45886
2026-03-02T21:35:02;sshd;file_read;path=/opt/app/config.yml pid=26344
2026-03-02T21:35:03;nginx;exec;cmd=/usr/bin/python3 pid=36067
2026-03-02T21:35:06;postgres;net_conn;dst=192.168.213.202:27655 proto=udp
2026-03-02T21:35:07;postgres;login;user=user_8445 ip=10.0.111.26
2026-03-02T21:35:10;nginx;exec;cmd=/usr/bin/ps pid=45501
2026-03-02T21:35:12;bash;net_conn;dst=192.168.67.41:3363 proto=udp
2026-03-02T21:35:13;python3;file_write;path=/var/log/auth.log pid=21832
2026-03-02T21:35:14;systemd;logout;user=user_3903 ip=10.0.176.38
2026-03-02T21:35:16;nginx;file_read;path=/var/log/auth.log pid=12840
2026-03-02T21:35:19;systemd;logout;user=user_4787 ip=10.0.191.81
2026-03-02T21:35:22;nginx;login;user=user_4827 ip=10.0.37.14
2026-03-02T21:35:24;postgres;login;user=user_3491 ip=10.0.202.122
2026-03-02T21:35:25;cron;file_write;path=/var/log/syslog pid=64711
2026-03-02T21:35:28;nginx;login;user=user_9178 ip=10.0.127.82
2026-03-02T21:35:30;cron;file_write;path=/etc/hosts pid=17486
2026-03-02T21:35:31;python3;file_read;path=/tmp/cache.db pid=5932
2026-03-02T21:35:32;sshd;file_read;path=/home/user/report.txt pid=23974
2026-03-02T21:35:33;sshd;file_write;path=/tmp/cache.db pid=65522
2026-03-02T21:35:34;cron;file_read;path=/var/log/syslog pid=35729
2026-03-02T21:35:37;nginx;net_conn;dst=192.168.215.168:26279 proto=tcp
2026-03-02T21:35:38;python3;login;user=user_4752 ip=10.0.166.99
2026-03-02T21:35:40;nginx;net_conn;dst=192.168.149.40:40478 proto=udp
2026-03-02T21:35:41;backup-agent;exec;cmd=/usr/bin/ps pid=54026
2026-03-02T21:35:44;sshd;login;user=user_7543 ip=10.0.240.187
2026-03-02T21:35:45;nginx;file_write;path=/var/log/auth.log pid=4243
2026-03-02T21:35:48;systemd;exec;cmd=/usr/bin/rsync pid=13533
2026-03-02T21:35:51;cron;exec;cmd=/usr/bin/python3 pid=17397
2026-03-02T21:35:53;cron;file_write;path=/var/log/auth.log pid=2478
2026-03-02T21:35:56;systemd;net_conn;dst=192.168.69.71:29404 proto=udp
2026-03-02T21:35:59;nginx;login;user=user_9672 ip=10.0.212.76
2026-03-02T21:36:00;postgres;net_conn;dst=192.168.231.69:61178 proto=tcp
2026-03-02T21:36:01;nginx;exec;cmd=/usr/bin/ls pid=55126
2026-03-02T21:36:04;cron;login;user=user_0271 ip=10.0.18.58
2026-03-02T21:36:06;postgres;login;user=user_3391 ip=10.0.3.91
2026-03-02T21:36:08;sshd;exec;cmd=/usr/sbin/logrotate pid=51618
2026-03-02T21:36:11;cron;file_write;path=/tmp/cache.db pid=58930
2026-03-02T21:36:13;cron;login;user=user_9412 ip=10.0.40.159
2026-03-02T21:36:16;sshd;file_read;path=/tmp/cache.db pid=13297
2026-03-02T21:36:18;bash;logout;user=user_7661 ip=10.0.99.89
2026-03-02T21:36:20;sshd;net_conn;dst=192.168.212.69:40362 proto=tcp
2026-03-02T21:36:21;sshd;exec;cmd=/usr/bin/top pid=58216
2026-03-02T21:36:23;sshd;net_conn;dst=192.168.118.29:18740 proto=udp
2026-03-02T21:36:26;backup-agent;logout;user=user_2511 ip=10.0.121.217
2026-03-02T21:36:27;python3;file_write;path=/etc/hosts pid=34140
2026-03-02T21:36:30;sshd;file_write;path=/var/log/syslog pid=42786
2026-03-02T21:36:31;nginx;net_conn;dst=192.168.132.152:7919 proto=udp
2026-03-02T21:36:34;python3;exec;cmd=/usr/bin/ls pid=39443
2026-03-02T21:36:37;nginx;login;user=user_5331 ip=10.0.18.215
2026-03-02T21:36:38;systemd;net_conn;dst=192.168.234.227:28813 proto=udp
2026-03-02T21:36:40;postgres;login;user=user_7597 ip=10.0.243.205
2026-03-02T21:36:41;systemd;net_conn;dst=192.168.9.209:7743 proto=tcp
2026-03-02T21:36:44;sshd;file_read;path=/var/log/auth.log pid=60708
2026-03-02T21:36:47;postgres;file_read;path=/home/user/report.txt pid=7285
2026-03-02T21:36:50;bash;file_write;path=/var/log/auth.log pid=1955
2026-03-02T21:36:52;nginx;exec;cmd=/usr/bin/ls pid=42502
2026-03-02T21:36:55;postgres;exec;cmd=/usr/bin/rsync pid=63153
2026-03-02T21:36:57;postgres;file_write;path=/etc/hosts pid=20585
2026-03-02T21:36:58;postgres;logout;user=user_7186 ip=10.0.56.238
2026-03-02T21:37:01;backup-agent;logout;user=user_1685 ip=10.0.128.77
2026-03-02T21:37:03;cron;file_read;path=/tmp/cache.db pid=11369
2026-03-02T21:37:04;systemd;exec;cmd=/usr/bin/python3 pid=64888
2026-03-02T21:37:05;sshd;exec;cmd=/usr/bin/top pid=22707
2026-03-02T21:37:06;sshd;logout;user=user_0964 ip=10.0.147.29
2026-03-02T21:37:09;nginx;logout;user=user_7825 ip=10.0.158.134
2026-03-02T21:37:12;python3;exec;cmd=/usr/bin/python3 pid=23095
2026-03-02T21:37:15;python3;net_conn;dst=192.168.105.231:48638 proto=udp
2026-03-02T21:37:18;systemd;net_conn;dst=192.168.61.80:11815 proto=tcp
2026-03-02T21:37:21;sshd;exec;cmd=/usr/bin/top pid=42762
2026-03-02T21:37:24;cron;exec;cmd=/usr/bin/python3 pid=54529
2026-03-02T21:37:26;backup-agent;file_write;path=/var/log/auth.log pid=59095
2026-03-02T21:37:29;bash;login;user=user_1677 ip=10.0.191.29
2026-03-02T21:37:32;cron;logout;user=user_7715 ip=10.0.88.235
2026-03-02T21:37:34;cron;net_conn;dst=192.168.220.200:46497 proto=udp
2026-03-02T21:37:36;cron;exec;cmd=/usr/sbin/logrotate pid=20655
2026-03-02T21:37:39;bash;login;user=user_2934 ip=10.0.171.135
2026-03-02T21:37:41;backup-agent;file_read;path=/opt/app/config.yml pid=15061
2026-03-02T21:37:44;postgres;login;user=user_4666 ip=10.0.82.147
2026-03-02T21:37:47;backup-agent;file_write;path=/tmp/cache.db pid=55446
2026-03-02T21:37:50;nginx;exec;cmd=/usr/bin/top pid=50683
2026-03-02T21:37:52;cron;logout;user=user_2449 ip=10.0.105.231
2026-03-02T21:37:55;python3;file_read;path=/etc/hosts pid=35823
2026-03-02T21:37:57;postgres;file_write;path=/tmp/cache.db pid=13751
2026-03-02T21:37:58;nginx;login;user=user_1946 ip=10.0.97.58
2026-03-02T21:37:59;nginx;net_conn;dst=192.168.63.19:13848 proto=tcp
2026-03-02T21:38:02;systemd;login;user=user_4087 ip=10.0.138.69
2026-03-02T21:38:05;backup-agent;net_conn;dst=192.168.143.71:23237 proto=udp
2026-03-02T21:38:07;sshd;login;user=user_3681 ip=10.0.47.99
2026-03-02T21:38:09;cron;logout;user=user_1827 ip=10.0.213.243
2026-03-02T21:38:10;bash;file_read;path=/etc/hosts pid=40560
2026-03-02T21:38:11;nginx;net_conn;dst=192.168.164.93:33682 proto=tcp
2026-03-02T21:38:13;cron;logout;user=user_2075 ip=10.0.202.210
2026-03-02T21:38:15;postgres;login;user=user_0191 ip=10.0.157.141
2026-03-02T21:38:16;cron;exec;cmd=/usr/bin/top pid=16546
2026-03-02T21:38:17;sshd;login;user=user_0041 ip=10.0.126.135
2026-03-02T21:38:20;cron;exec;cmd=/usr/bin/python3 pid=48576
2026-03-02T21:38:22;systemd;exec;cmd=/usr/bin/rsync pid=56768
2026-03-02T21:38:25;systemd;exec;cmd=/usr/bin/rsync pid=47595
2026-03-02T21:38:26;cron;exec;cmd=/usr/bin/ls pid=31149
2026-03-02T21:38:29;systemd;logout;user=user_9944 ip=10.0.119.22
2026-03-02T21:38:30;bash;logout;user=user_2714 ip=10.0.198.27
2026-03-02T21:38:32;postgres;logout;user=user_0526 ip=10.0.214.26
2026-03-02T21:38:35;systemd;login;user=user_3836 ip=10.0.11.166
2026-03-02T21:38:36;bash;logout;user=user_0740 ip=10.0.30.70
2026-03-02T21:38:37;nginx;file_write;path=/var/log/syslog pid=25844
2026-03-02T21:38:38;systemd;file_read;path=/var/log/auth.log pid=11866
2026-03-02T21:38:39;sshd;exec;cmd=/usr/sbin/logrotate pid=11394
2026-03-02T21:38:40;sshd;net_conn;dst=192.168.122.75:28459 proto=udp
2026-03-02T21:38:43;python3;login;user=user_7655 ip=10.0.88.17
2026-03-02T21:38:45;nginx;logout;user=user_9751 ip=10.0.96.39
2026-03-02T21:38:48;nginx;net_conn;dst=192.168.175.38:21090 proto=tcp
2026-03-02T21:38:51;postgres;net_conn;dst=192.168.13.9:32425 proto=tcp
2026-03-02T21:38:53;nginx;logout;user=user_4299 ip=10.0.241.125
2026-03-02T21:38:55;cron;file_read;path=/home/user/report.txt pid=11928
2026-03-02T21:38:57;systemd;exec;cmd=/usr/bin/ls pid=39192
2026-03-02T21:38:58;cron;file_write;path=/var/log/syslog pid=64172
2026-03-02T21:39:01;nginx;net_conn;dst=192.168.84.253:52643 proto=tcp
2026-03-02T21:39:02;backup-agent;file_read;path=/home/user/report.txt pid=14047
2026-03-02T21:39:03;systemd;exec;cmd=/usr/sbin/logrotate pid=26090
2026-03-02T21:39:04;cron;exec;cmd=/usr/bin/ls pid=24974
2026-03-02T21:39:05;python3;logout;user=user_0444 ip=10.0.131.25
2026-03-02T21:39:07;python3;logout;user=user_1500 ip=10.0.114.163
2026-03-02T21:39:10;systemd;logout;user=user_0017 ip=10.0.85.112
2026-03-02T21:39:12;python3;exec;cmd=/usr/bin/python3 pid=13546
2026-03-02T21:39:15;systemd;exec;cmd=/usr/bin/rsync pid=32813
2026-03-02T21:39:18;bash;exec;cmd=/usr/bin/rsync pid=55456
2026-03-02T21:39:21;nginx;file_read;path=/etc/hosts pid=49738
2026-03-02T21:39:22;postgres;file_read;path=/var/log/syslog pid=61351
2026-03-02T21:39:25;bash;exec;cmd=/usr/sbin/logrotate pid=46585
2026-03-02T21:39:28;bash;exec;cmd=/usr/bin/ls pid=20293
2026-03-02T21:39:30;cron;exec;cmd=/usr/bin/ps pid=42822
2026-03-02T21:39:32;sshd;login;user=user_5150 ip=10.0.138.134
2026-03-02T21:39:33;postgres;logout;user=user_1534 ip=10.0.145.145
2026-03-02T21:39:36;postgres;login;user=user_9681 ip=10.0.151.254
2026-03-02T21:39:38;cron;file_read;path=/var/log/syslog pid=28643
2026-03-02T21:39:41;python3;login;user=user_3992 ip=10.0.45.39
2026-03-02T21:39:42;cron;logout;user=user_1645 ip=10.0.134.220
2026-03-02T21:39:43;backup-agent;file_write;path=/etc/hosts pid=56081
2026-03-02T21:39:45;systemd;net_conn;dst=192.168.64.226:31788 proto=tcp
2026-03-02T21:39:47;systemd;file_write;path=/opt/app/config.yml pid=45648
2026-03-02T21:39:49;sshd;file_read;path=/home/user/report.txt pid=51404
2026-03-02T21:39:50;nginx;logout;user=user_4794 ip=10.0.193.176
2026-03-02T21:39:51;sshd;file_write;path=/tmp/cache.db pid=3996
2026-03-02T21:39:54;python3;file_read;path=/tmp/cache.db pid=20716
2026-03-02T21:39:55;sshd;file_read;path=/home/user/report.txt pid=10618
2026-03-02T21:39:56;python3;exec;cmd=/usr/bin/rsync pid=2139
2026-03-02T21:39:58;systemd;exec;cmd=/usr/bin/python3 pid=11050
2026-03-02T21:39:59;bash;login;user=user_5730 ip=10.0.163.77
2026-03-02T21:40:00;systemd;exec;cmd=/usr/bin/python3 pid=22723
2026-03-02T21:40:01;python3;login;user=user_6520 ip=10.0.98.66
2026-03-02T21:40:03;postgres;file_write;path=/opt/app/config.yml pid=15939
2026-03-02T21:40:05;nginx;file_read;path=/home/user/report.txt pid=58959
2026-03-02T21:40:08;python3;file_read;path=/tmp/cache.db pid=56325
2026-03-02T21:40:11;systemd;net_conn;dst=192.168.105.63:60153 proto=udp
2026-03-02T21:40:13;cron;exec;cmd=/usr/bin/rsync pid=8720
2026-03-02T21:40:15;systemd;file_write;path=/var/log/auth.log pid=29435
2026-03-02T21:40:16;bash;file_read;path=/tmp/cache.db pid=7907
2026-03-02T21:40:19;postgres;logout;user=user_9569 ip=10.0.163.228
2026-03-02T21:40:20;backup-agent;logout;user=user_6036 ip=10.0.234.222
2026-03-02T21:40:22;bash;exec;cmd=/usr/bin/rsync pid=38022
2026-03-02T21:40:23;nginx;exec;cmd=/usr/bin/top pid=20151
2026-03-02T21:40:26;systemd;exec;cmd=/usr/sbin/logrotate pid=57148
2026-03-02T21:40:29;postgres;logout;user=user_7957 ip=10.0.209.18
2026-03-02T21:40:32;postgres;file_read;path=/home/user/report.txt pid=3516
2026-03-02T21:40:34;bash;exec;cmd=/usr/bin/ls pid=44661
2026-03-02T21:40:35;sshd;file_write;path=/etc/hosts pid=37024
2026-03-02T21:40:37;python3;net_conn;dst=192.168.215.72:60972 proto=tcp
2026-03-02T21:40:39;cron;login;user=user_5087 ip=10.0.152.190
2026-03-02T21:40:41;python3;login;user=user_7685 ip=10.0.10.109
2026-03-02T21:40:44;python3;net_conn;dst=192.168.30.178:50638 proto=tcp
2026-03-02T21:40:47;nginx;file_read;path=/opt/app/config.yml pid=45044
2026-03-02T21:40:50;sshd;net_conn;dst=192.168.239.243:26294 proto=tcp
2026-03-02T21:40:52;cron;priv_esc;target=root method=sudo
2026-03-02T21:40:54;cron;login;user=user_2289 ip=10.0.51.185
2026-03-02T21:40:56;postgres;net_conn;dst=192.168.202.214:22472 proto=udp
2026-03-02T21:40:57;python3;net_conn;dst=192.168.210.35:39604 proto=udp
2026-03-02T21:40:59;sshd;file_read;path=/var/log/auth.log pid=7199
2026-03-02T21:41:02;backup-agent;net_conn;dst=192.168.100.48:28496 proto=udp
2026-03-02T21:41:05;python3;login;user=user_8201 ip=10.0.107.156
2026-03-02T21:41:07;systemd;exec;cmd=/usr/sbin/logrotate pid=2329
2026-03-02T21:41:09;systemd;file_read;path=/tmp/cache.db pid=39399
2026-03-02T21:41:11;python3;exec;cmd=/usr/bin/top pid=48391
2026-03-02T21:41:12;sshd;logout;user=user_1546 ip=10.0.106.54
2026-03-02T21:41:15;systemd;file_write;path=/home/user/report.txt pid=32285
2026-03-02T21:41:16;systemd;net_conn;dst=192.168.175.133:44111 proto=tcp
2026-03-02T21:41:17;nginx;priv_esc;target=root method=sudo
2026-03-02T21:41:19;bash;exec;cmd=/usr/bin/rsync pid=60792
2026-03-02T21:41:21;postgres;login;user=user_7439 ip=10.0.158.73
2026-03-02T21:41:24;sshd;exec;cmd=/usr/bin/top pid=49707
2026-03-02T21:41:25;systemd;login;user=user_2901 ip=10.0.238.254
2026-03-02T21:41:26;postgres;net_conn;dst=192.168.147.179:25777 proto=udp
2026-03-02T21:41:29;cron;exec;cmd=/usr/bin/top pid=15117
2026-03-02T21:41:32;systemd;logout;user=user_0821 ip=10.0.53.193
2026-03-02T21:41:34;postgres;login;user=user_0486 ip=10.0.67.18
2026-03-02T21:41:35;backup-agent;file_write;path=/var/log/syslog pid=2136
2026-03-02T21:41:36;nginx;file_read;path=/opt/app/config.yml pid=33038
2026-03-02T21:41:37;postgres;file_read;path=/opt/app/config.yml pid=45993
2026-03-02T21:41:38;systemd;net_conn;dst=192.168.85.113:59967 proto=udp
2026-03-02T21:41:39;bash;net_conn;dst=192.168.221.113:17208 proto=tcp
2026-03-02T21:41:40;sshd;logout;user=user_3342 ip=10.0.225.27
2026-03-02T21:41:43;sshd;login;user=user_6762 ip=10.0.56.207
2026-03-02T21:41:44;postgres;logout;user=user_7724 ip=10.0.251.140
2026-03-02T21:41:45;postgres;file_read;path=/opt/app/config.yml pid=11647
2026-03-02T21:41:47;nginx;exec;cmd=/usr/bin/ps pid=46801
2026-03-02T21:41:50;systemd;net_conn;dst=192.168.127.184:27680 proto=udp
2026-03-02T21:41:53;backup-agent;logout;user=user_1917 ip=10.0.179.113
2026-03-02T21:41:55;postgres;login;user=user_0450 ip=10.0.233.79
2026-03-02T21:41:57;python3;file_read;path=/tmp/cache.db pid=37131
2026-03-02T21:41:58;bash;exec;cmd=/usr/sbin/logrotate pid=33058
2026-03-02T21:42:01;python3;file_write;path=/var/log/auth.log pid=4483
2026-03-02T21:42:04;systemd;logout;user=user_9517 ip=10.0.223.139
2026-03-02T21:42:07;backup-agent;file_write;path=/etc/hosts pid=33259
2026-03-02T21:42:10;systemd;net_conn;dst=192.168.243.247:3949 proto=tcp
2026-03-02T21:42:12;bash;exec;cmd=/usr/sbin/logrotate pid=15104
2026-03-02T21:42:13;cron;logout;user=user_4479 ip=10.0.106.112
2026-03-02T21:42:15;nginx;logout;user=user_1447 ip=10.0.169.228
2026-03-02T21:42:18;sshd;file_write;path=/tmp/cache.db pid=44729
2026-03-02T21:42:20;systemd;login;user=user_7614 ip=10.0.167.212
2026-03-02T21:42:23;bash;exec;cmd=/usr/bin/python3 pid=50843
2026-03-02T21:42:24;cron;exec;cmd=/usr/sbin/logrotate pid=7331
2026-03-02T21:42:26;python3;login;user=user_1863 ip=10.0.53.104
2026-03-02T21:42:28;nginx;net_conn;dst=192.168.199.164:55467 proto=udp
2026-03-02T21:42:31;cron;net_conn;dst=192.168.187.34:40725 proto=tcp
2026-03-02T21:42:33;python3;file_read;path=/home/user/report.txt pid=15311
2026-03-02T21:42:35;bash;file_read;path=/var/log/syslog pid=44289
2026-03-02T21:42:36;sshd;exec;cmd=/usr/bin/python3 pid=33137
2026-03-02T21:42:38;nginx;exec;cmd=/usr/bin/top pid=18810
2026-03-02T21:42:41;cron;file_read;path=/var/log/auth.log pid=30188
2026-03-02T21:42:43;nginx;exec;cmd=/usr/bin/top pid=2583
2026-03-02T21:42:46;cron;exec;cmd=/usr/bin/python3 pid=9113
2026-03-02T21:42:47;sshd;logout;user=user_3809 ip=10.0.107.60
2026-03-02T21:42:50;systemd;file_read;path=/var/log/syslog pid=11714
2026-03-02T21:42:53;bash;login;user=user_0319 ip=10.0.28.225
2026-03-02T21:42:54;cron;exec;cmd=/usr/sbin/logrotate pid=22006
2026-03-02T21:42:55;postgres;exec;cmd=/usr/bin/ls pid=29077
2026-03-02T21:42:57;postgres;file_write;path=/opt/app/config.yml pid=51868
2026-03-02T21:43:00;systemd;exec;cmd=/usr/bin/top pid=48051
2026-03-02T21:43:03;cron;logout;user=user_8774 ip=10.0.70.44
2026-03-02T21:43:06;cron;login;user=user_0123 ip=10.0.184.249
2026-03-02T21:43:08;bash;file_write;path=/var/log/syslog pid=56114
2026-03-02T21:43:11;systemd;exec;cmd=/usr/bin/python3 pid=31499
2026-03-02T21:43:13;cron;file_read;path=/home/user/report.txt pid=35573
2026-03-02T21:43:14;nginx;net_conn;dst=192.168.238.185:26288 proto=udp
2026-03-02T21:43:16;postgres;exec;cmd=/usr/bin/python3 pid=11553
2026-03-02T21:43:18;backup-agent;login;user=user_8708 ip=10.0.181.113
2026-03-02T21:43:20;postgres;exec;cmd=/usr/bin/ps pid=19256
2026-03-02T21:43:23;postgres;file_read;path=/tmp/cache.db pid=26855
2026-03-02T21:43:25;nginx;file_write;path=/opt/app/config.yml pid=61749
2026-03-02T21:43:26;backup-agent;net_conn;dst=192.168.130.220:38709 proto=tcp
2026-03-02T21:43:28;postgres;logout;user=user_8179 ip=10.0.51.162
2026-03-02T21:43:31;python3;file_write;path=/home/user/report.txt pid=29502
2026-03-02T21:43:33;bash;logout;user=user_9830 ip=10.0.166.155
2026-03-02T21:43:36;sshd;file_read;path=/etc/hosts pid=28222
2026-03-02T21:43:38;postgres;file_write;path=/var/log/auth.log pid=51501
2026-03-02T21:43:40;backup-agent;login;user=user_1397 ip=10.0.239.16
2026-03-02T21:43:43;cron;login;user=user_9789 ip=10.0.6.22
2026-03-02T21:43:45;bash;file_write;path=/opt/app/config.yml pid=24022
2026-03-02T21:43:47;cron;net_conn;dst=192.168.65.16:16387 proto=udp
2026-03-02T21:43:49;backup-agent;login;user=user_2236 ip=10.0.152.104
2026-03-02T21:43:52;python3;exec;cmd=/usr/bin/ls pid=1999
2026-03-02T21:43:55;postgres;exec;cmd=/usr/bin/rsync pid=28169
2026-03-02T21:43:56;nginx;net_conn;dst=192.168.180.121:3272 proto=udp
2026-03-02T21:43:58;nginx;net_conn;dst=192.168.203.34:54664 proto=udp
2026-03-02T21:44:01;cron;exec;cmd=/usr/sbin/logrotate pid=4755
2026-03-02T21:44:04;python3;net_conn;dst=192.168.248.211:50461 proto=tcp
2026-03-02T21:44:05;python3;logout;user=user_4856 ip=10.0.162.85
2026-03-02T21:44:08;backup-agent;file_read;path=/var/log/auth.log pid=2465
2026-03-02T21:44:09;nginx;file_write;path=/etc/hosts pid=65512
2026-03-02T21:44:11;python3;logout;user=user_1255 ip=10.0.171.197
2026-03-02T21:44:14;systemd;net_conn;dst=192.168.97.13:12159 proto=udp
2026-03-02T21:44:16;python3;exec;cmd=/usr/bin/python3 pid=30932
2026-03-02T21:44:17;backup-agent;file_read;path=/tmp/cache.db pid=12025
2026-03-02T21:44:18;sshd;exec;cmd=/usr/sbin/logrotate pid=9693
2026-03-02T21:44:21;cron;file_write;path=/etc/hosts pid=15703
2026-03-02T21:44:22;backup-agent;exec;cmd=/usr/sbin/logrotate pid=59027
2026-03-02T21:44:25;bash;login;user=user_8227 ip=10.0.235.124
2026-03-02T21:44:27;systemd;logout;user=user_5648 ip=10.0.84.177
2026-03-02T21:44:28;nginx;exec;cmd=/usr/sbin/logrotate pid=30782
2026-03-02T21:44:30;python3;file_read;path=/tmp/cache.db pid=54532
2026-03-02T21:44:31;postgres;file_write;path=/var/log/syslog pid=63214
2026-03-02T21:44:33;backup-agent;login;user=user_4480 ip=10.0.8.140
2026-03-02T21:44:34;python3;file_read;path=/opt/app/config.yml pid=39923
2026-03-02T21:44:36;postgres;net_conn;dst=192.168.51.10:40779 proto=udp
